페이지,순번,게시일,리포트명,종목명,티커,거래소,투자의견,PDF URL,PDF 파일명,리포트 현재주가,Bear 목표가,Base 목표가,Bull 목표가,목표가 통화,목표가 세부,투자포인트,추출 상태,비고
17,3,2021-05-31T07:57:01,"Equity Research, Cyber Agent",Cyber Agent,4751,TYO,Strong Buy,http://snusmic.com/wp-content/uploads/2021/05/CyberAgent_Inc._TYO_4751_1팀.pdf,2021-05-31_equity-research-cyber-agent.pdf,2099.0,3230.0,3610.0,3610.0,JPY,rating=Strong Buy; bear=3230; bull=3610; base=3610,"1: 잘 키운 말딸, 기업 하나 먹여살린다! - 3. 투자포인트 2: 황소개구리 등장~ Abema TV - 4. Valuation – Historical PER Method - 5. Appendix <Earning Table> Rating ## Strong Buy 목표주가(Bull): 3610엔 목표주가(Bear): 3230엔 현재주가: 2,099엔 상승여력(Bull): 72.0% 상승여력(Bear): 53.9% 12M 주가추이 시가총액 10.93 조 원 #### Balance sheet data 순자산 PBR ROE 1,277억엔 10.48 배 19.33% Earning data PER 12M EPS EV/EBITDA - 45.05 6.83%배 - 46.59 엔 18.11 배 #### 주요 주주 Susumu Fujita 19.49% M...",ok,markdown reextract
17,4,2021-05-06T09:58:42,"Equity Research, 솔루엠",솔루엠,248070,KRX,Buy,http://snusmic.com/wp-content/uploads/2021/05/21_1_2주차_수정보고서_3팀_솔루엠.pdf,2021-05-06_equity-research-솔루엠.pdf,25050.0,,36900.0,,KRW,rating=Buy; base=36900,"1: 폭발적으로 성장하는 ESL 시장의 최대 수혜자 - 4. 투자포인트 2: 든든한 Cash Cow, 3IN1 보드 & SMPS - 5. Issue & Risk - 6. Valuation - SOTP Method - 7. Appendix 12M 주가추이 시가총액 1조 2,298억원 ###### Balance sheet data 순자산 PBR ROE 1,167억원 8.57배 43.26% <Earning Table> Earning data 6.83% 25.51 배 PER 12M EPS N/A 원 ###### 주요 주주 전성호 외 18인 18.92% SMIC 3팀 팀장 42기 서주은 팀원 42기 문인우 - 42기 최재원 - 43기 김필호 43기 박규형 ### 0. Intro ESL(Electronic Shelf Label, 전자식 가격표시기)...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
17,5,2021-05-06T09:36:05,"Equity Research, 바이넥스",바이넥스,053030,KRX,Strong Buy,http://snusmic.com/wp-content/uploads/2021/05/21-1-2주차-보고서_5팀-바이넥스-수정.pdf,2021-05-06_equity-research-바이넥스.pdf,28950.0,,43750.0,,KRW,rating=Strong Buy; base=43750,12M 주가추이 시가총액 9195 억원 Balance sheet data 순자산 1740 억원 PBR ROE 5.21 배 3.84 % Earning data PER 12M EPS EV/EBITDA 143.32 배 202 원 44.53 배 ###### 주요 주주 바이넥스홀딩스 9.45 % 에이블파트너스 1.22 % SMIC 5 팀 42 기 이승엽 - 42 기 김동휘 - 42 기 이종명 - 43 기 박소현 - 43 기 이재희 ###### ) ### 1. Intro 백신 계약과 본업 전망 모두 좋다 주가는 점프 예정 동사는 1957년 설립된 제약 기업이다. 동사가 영위하는 사업은 크게는 바이오의약품 CMO 사업과 합성의약품 CMO 사업으로 분류된다. 동사에 투자해야 하는 이유는 명확하다. 동사는 러시아 스푸트니크V 백신의 글로벌 공급 숏티지...,ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
17,6,2021-05-06T09:34:53,"Equity Research, 데브시스터즈",데브시스터즈,194480,KRX,Buy,http://snusmic.com/wp-content/uploads/2021/05/21_1_2주차_보고서_4팀_데브시스터즈.pdf,2021-05-06_equity-research-데브시스터즈.pdf,114100.0,,198000.0,,KRW,rating=Buy; base=198000,"1 - 크고 아름다운 성공이 될 “쿠키런: 킹덤” - 4. 투자포인트 2 - 쿠키런 IP, 아직 열 발 남았다 - 5. Valuation: Peer PER Method - 6. Appendix ###### Rating ## Buy 목표주가: 198,000 원 현재주가: 114,100 원 상승여력: 73.5% 12M 주가추이 시가총액 1 조 3,033 억원 Balance sheet data ('20) 순자산 PBR ROE 997 억원 1.40 배 -5.70% 6.50% Earning data ('20) PER EPS 당기순이익 영업이익 영업이익률 - -27.47 배 - -526 원 - -59 억원 - -61 억원 - -8.68% ###### 주요 주주 이지훈 외 8인 25.90% NHN엔터테인먼트㈜ 15.92% ㈜컴투스 9.37% SMIC...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
17,7,2021-05-06T09:33:38,"Equity Research, 쿠쿠홈시스",쿠쿠홈시스,284740,KRX,Buy,http://snusmic.com/wp-content/uploads/2021/05/21-1-2주차-보고서_2팀-쿠쿠홈시스-수정.pdf,2021-05-06_equity-research-쿠쿠홈시스.pdf,42200.0,,66500.0,,KRW,rating=Buy; base=66500,"1: 국내시장, 새로운 국면에 진입했다. - 4. 투자포인트 2: K-POP 을 넘은 K-렌탈의 시대! - 5. 쿠쿠홈시스 VS LG 전자, SK 매직, 코웨이 - 6. Valuation: Peer P/APS Method 12M 주가추이 시가총액 9,469 억원 Balance sheet data 순자산 PBR 5,361 억원 1.89 배 15.94% ROE Earning data PER 12M EPS 12.71 배 3321 원 주요 주주 쿠쿠홀딩스㈜ 40.55% 구본학(외 2 명) 33.05% ###### SMIC 2 팀 - 42 기 강상헌 - 42 기 박솔우 - 43 기 신승연 - 43 기 최형준 43 기 최희창 #### 1. 왜 지금 동사에 투자해야 하는가? 1.1 Intro ###### “렌탈 사업? 정수기 설치 그거 사양산업 아니...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
17,8,2021-05-06T09:31:42,"Equity Research, 케이씨씨글라스",케이씨씨글라스,344820,KRX,,http://snusmic.com/wp-content/uploads/2021/05/21_1_2주차_보고서_1팀_케이씨씨글라스-수정.pdf,2021-05-06_equity-research-케이씨씨글라스.pdf,59600.0,,108000.0,,KRW,base=108000,"1: 유리 부족, 건설 과다! - 3. 투자포인트 2: 고급유리, 쏘나타까지 침투완료! - 4. POTENTIAL: 배당, 묻고 더블로 가~ - 5. Valuation – PER Method - 6. Appendix 카네기도 몰랐다. 이런 호시절이 올 줄은.. <Earning Table> Rating ## Conviction Buy 목표주가: 108,000원 현재주가: 59,600원 상승여력 81.2% 12M 주가추이 시가총액 9,518억원 Balance sheet data Net Asset PBR ROE(*) 1조 3,198억 0.72 7.16% Earning data 6.83% 12M EPS (*) 당기순이익(2020) 5,357 원 1,323 억원 주요 주주 정몽익 19.49% 정몽진 8.56% 정상명 5.41% SMIC 1팀 팀장...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
17,9,2021-04-15T03:15:33,"Equity Research, 인선이엔티",인선이엔티,060150,KRX,Buy,http://snusmic.com/wp-content/uploads/2021/04/21_1_1주차_보고서_5팀_인선이엔티.pdf,2021-04-15_equity-research-인선이엔티-2.pdf,14500.0,,21750.0,,KRW,rating=Buy; base=21750,"1: 건설 빅사이클의 숨겨진 최대 수혜주 - 4. 투자포인트 2: 영업이익 캐리하는 매립 사업 - 5. 투자포인트 3: 금싸라기 철스크랩과 조기폐차 - 6. Valuation - 7. Appendix #### Rating ## Buy 목표주가: 21,750 원 현재주가: 14500 원 상승여력: 50.2% 12M 주가추이 시가총액 6752 억원 #### Balance sheet data 순자산 PBR ROE 3040 억원 2.10 배 13.72% #### Earning data PER (TTM) 12M EPS EV/EBITDA 12.66 배 885 원 10.52 배 #### 주요 주주 아이에스동서㈜ 44.97% 권의식 0.01% SMIC 5 팀 42 기 이승엽 - 42 기 김동휘 - 42 기 이종명 - 43 기 박소현 - 43 기 이재희...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
17,10,2021-04-15T03:11:45,"Equity Research, 국도화학",국도화학,007690,KRX,,http://snusmic.com/wp-content/uploads/2021/04/21_1_1주차_보고서_4팀_국도화학.pdf,2021-04-15_equity-research-국도화학-2.pdf,73100.0,,146000.0,,KRW,base=146000,"PER Method - 7. Appendix |(단위: 백만 원) 2013 2014 2015 2016 2017 2018 2019 2020 2021F 2022F 매출액 911,947 977,958 1,011,878 952,633 1,075,981 1,280,616 1,121,449 1,132,660 2,505,298 1,675,408 매출액 yoy(%) 7.24% 3.47% -5.85% 12.95% 19.02% -12.43% 1.00% 121.19% -33.13% 매출원가 821,815 892,129 873,282 851,877 950,588 1,138,694 994,347 995,266 2,171,551 1,475,271 매출총이익 90,132 85,829 138,596 100,756 125,393 141,922 127,102 137,3...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
17,11,2021-04-15T03:09:05,"Equity Research, 대림제지",대림제지,017650,KRX,Buy,http://snusmic.com/wp-content/uploads/2021/04/21_1_1주차_보고서_3팀_대림제지.pdf,2021-04-15_equity-research-대림제지-2.pdf,13800.0,,21500.0,,KRW,rating=Buy; base=21500,"1: 종이가 아니라 금이다, 골판지 원지 - 4. 투자포인트 2: 2022년부터는 중국 수요로 헷지! - 5. Issue & Risk - 6. Valuation - Historical PER Method - 7. Appendix 12M 주가추이 시가총액 1,242억원 ##### Balance sheet data 순자산 PBR ROE 1,851억원 0.46배 7.73% Earning data 6.83% <Earning Table> 9.49 배 1,453 원 PER 12M EPS EV/EBITDA 246.8 억원 #### 주요 주주 권오달 외 8인 61.89% SMIC 3팀 팀장 42기 서주은 팀원 42기 문인우 - 42기 최재원 - 43기 김필호 43기 박규형 ### 0. Intro 골판지 원지 업계에 역대급 호황이 다가오고 있다. COV...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
17,12,2021-04-15T03:05:39,"Equity Research,  쌍용C&E",쌍용C&E,003410,KRX,Buy,http://snusmic.com/wp-content/uploads/2021/04/21_1_1주차_보고서_쌍용CE-1.pdf,2021-04-15_equity-research-쌍용ce.pdf,7560.0,,10000.0,10000.0,KRW,rating=Buy; bull=10000; base=10000,"1: 시멘트X폐기물, 두 마리 토끼 다 잡는다! - 4. 투자포인트 2: 든든한 시멘트! P Q C 삼박자 얼쑤! - 5. Issue & Risk - 6. 한앤컴퍼니 EXIT 가능성 - 7. Valution: PBR + DPS Method - 8. Appendix Rating ## Buy (Bull Case) 목표주가: 10,000 원 현재주가: 7,560 원 상승여력: 32.3% 12M 주가추이 시가총액 3 조 8,092 억원 #### Balance sheet data 순자산 PBR 16,897 억원 2.18 배 7.92 % ROE #### Earning data PER 12M EPS EV/EBITDA 27.59 배 274 원 16 배 #### 주요 주주 한앤코시멘트홀딩스 77.68% SMIC - 42 기 강상헌 - 42 기 박솔우 -...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
18,1,2021-04-15T02:59:00,"Equity Research, 현대제철",현대제철,004020,KRX,Buy,http://snusmic.com/wp-content/uploads/2021/04/21-1-1주차-보고서_1팀-현대제철-1.pdf,2021-04-15_10537-2.pdf,50600.0,,93800.0,,KRW,rating=Buy; base=93800,"1: 지금까지 이런 Cycle은 없었다! - 4. 투자포인트 2: 국내는 뜨고 현대는 날아오른다! - 5. Valuation – PBR Method - 6. Appendix 85.4% 카네기도 몰랐다. 이런 호시절이 올 줄은.. 12M 주가추이 시가총액 6조7,524억원 Balance sheet data <Earning Table> Net Asset PBR ROE 16조 6,219원 0.41 16.91% Earning data 6.83% 12M Forward PER 12M EPS 당기순이익(2020) 17.64 배 2,868 원 -4,401 억원 주요 주주 기아자동차 17.27% 정몽구 11.81% 현대자동차 6.87% SMIC 1팀 팀장 42기 최준우 팀원 42기 심희준 43기 박성준 43기 신희원 43기 이재민 ### 1. Intro...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
18,2,2021-01-16T09:57:48,"Equity Research, 하나머티리얼즈",하나머티리얼즈,166090,KRX,Buy,http://snusmic.com/wp-content/uploads/2021/01/201128_하나머티리얼즈_5팀.pdf,2021-01-16_equity-research-하나머티리얼즈.pdf,24900.0,,40400.0,,KRW,rating=Buy; base=40400,"1: 본업에서의 기대되는 성장성 - 4. 투자포인트 2: 고객사 다변화 - 5. Valuation 12M 주가추이 시가총액 4,887 억원 Balance sheet data BPS PBR 8,889 원 2.81 배 23.04% ROE Earning data PER 12M EPS EV/EBITDA 15.60 배 1,921 원 8.20 배 #### 주요 주주 하나마이크론 (외 8 인) 45.18% Tokyo Electron Limited 13.89% SMIC 5 팀 - 41 기 김민재 - 41 기 주선우 - 42 기 이승엽 - 42 기 이종명 ### 1. 왜 동사를 지금 투자해야 하는가? 이번 장에서는 반도체 업황을 살펴보고, 투자가 많이 이루어지는 분야와 그 안에서 중요 한 시장을 확인한 뒤, 동사가 이 흐름의 진정한 수혜자임을 밝히고자...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
18,3,2021-01-16T09:57:46,"Equity Research, 대한유화",대한유화,006650,KRX,Buy,http://snusmic.com/wp-content/uploads/2021/01/201128_대한유화_4팀.pdf,2021-01-16_equity-research-대한유화-3.pdf,250000.0,,394500.0,,KRW,rating=Buy; base=394500,"1: 분리막, 준비된 자부터 수혜 개시! - 4. 투자포인트 2: 석유화학 업황, 고속도로가 뚫렸다! - 5. ISSUE & RISK - 6. Valuation: PBR Method ##### Rating ## Buy 목표주가: 394,500 원 현재주가: 250,000 원 상승여력: 57.8% 12M 주가추이 시가총액 1 조 6250 억원 Balance sheet data 순자산 PBR ROE 1 조 7786 억원 0.84 배 6.11% Earning data PER 12M EPS EV/EBITDA 12.18 배 20,529 원 6.07 배 ##### 주요 주주 이순규 외 12 인 39.87% 국민연금공단 11.29% SMIC 4 팀 - 41 기 김세은 - 41 기 김구연 - 42 기 강상헌 - 42 기 송석제 42 기 이성엽 ###...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
18,4,2021-01-16T09:57:43,"Equity Research, 한화솔루션",한화솔루션,009830,KRX,Buy,http://snusmic.com/wp-content/uploads/2021/01/201128_한화솔루션_3팀.pdf,2021-01-16_equity-research-한화솔루션.pdf,49350.0,,60700.0,,KRW,rating=Buy; base=60700,"1: 테스형보다 든든한 테슬라형 - 4. 투자포인트 2: 케미는 좋다 ( ͡° ͜ʖ ͡° ) - 5. Issue: 에너지 종합 솔루션 기업으로서의 비전 - 6. Valuation - 7. Appendix |(단위: 억원) 2019 2020E 2021E| |---| |영업가치 케미칼<br><br>매출 34,805 30,201 34,641 영업이익 2,584 4,119 5,162 NOPLAT - 3,407 4,042 PER multiple - 10.19 11.20 Implied EV - 34,702 45,287 태양광<br>매출 35,552 39,020 46,395 영업이익 1,810 2,731 3,712 NOPLAT - 2,259 2,906 PER multiple - 28.7 28.7 Implied EV - 64,942 83,542 첨단소...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
18,5,2021-01-16T09:43:09,"Equity Research, 노바텍",노바텍,285490,KRX,Strong Buy,http://snusmic.com/wp-content/uploads/2021/01/201128_노바텍_2팀.pdf,2021-01-16_equity-research-노바텍.pdf,60300.0,,139200.0,,KRW,rating=Strong Buy; base=139200,"1: 신사업, 전장 사업 진출! - 4. 투자포인트 2: 태블릿 내부로 침투하다! - 5. Potential: 스마트폰에 Shield Magnet이 도입된다면? - 6. Valuation – Historical & Peer PER Method <Earning Table> Rating ## Strong Buy 목표주가: 139,200원 현재주가: 60,300원 상승여력: 131% 12M 주가추이 시가총액 3,060억원 ##### Balance sheet data 순자산 PBR ROE 603억원 - 5.07 35.02% - 6.83% 13.8 ##### Earning data PER 12M EPS 당기순이익 영업이익 영업이익률 1,023 원 55 억원 55 억원 21.14 % ##### 주요 주주 오춘택 53.26% 자사주 5.18% SMI...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
18,6,2021-01-16T09:00:07,"Equity Research, 파이오링크",파이오링크,170790,KRX,Buy,http://snusmic.com/wp-content/uploads/2021/01/201128_파이오링크_1팀.pdf,2021-01-16_equity-research-gaztransporttechnigaz.pdf,14750.0,,20400.0,,KRW,rating=Buy; base=20400,"1. We Go Japan! 클라우드 보안 스위치! - 4. 투자포인트 2. 든든한 하방에 호재가 겹쳤다, ADC! - 5. 투자포인트 3. NHN 에 빨대 꽂는 동사의 보안서비스! - 6. Valuation – PER Valuation Method - 7. Appendix ##### Rating ## Buy 목표주가: 20,400 원 현재주가: 14,750 원 상승여력: 38.3% 12M 주가추이 시가총액 1,011 억원 Balance sheet data 순자산 425 억원 PBR ROE 2.20 배 24.25 % Earning data PER 12M EPS 10.74 배 1,374 원 ##### 주요 주주 NHN㈜ 28.97% 조영철 9.54% SMIC - 41 기 조현휘 - 41 기 이정수 - 42 기 서주은 - 42 기 최재원 4...",ok,markdown reextract; Korean numeric ticker; exchange prefix inferred as KRX
18,7,2020-12-05T15:00:40,"Equity Research, Gaztransport&technigaz",Gaztransport&technigaz,GTT,EPA,Buy,http://snusmic.com/wp-content/uploads/2020/12/201124__Gaztransporttechnigaz-_5팀.pdf,2020-12-05_equity-research-gaztransporttechnigaz-2.pdf,80.7,,114.45,,USD,rating=Buy; base=114.45,"목표주가: 114.45 유로 현재주가: 80.70 유로 상승여력: 41.38 % 12M 주가추이 시가총액 30.3 억 유로 Balance sheet data 순차입금 PBR -19 억 유로 16.3 배 Earning data PER ROE 15.09 배 72.1 % #### 주요 주주 ENGIE 40.4% 우리사주 0.52% SMIC 5 팀 - 41 기 김민재 - 41 기 주선우 - 42 기 이승엽 - 42 기 이종명 ### 1. Intro 2020년은 신재생 에너지 종목의 해라고 해도 과언이 아니다. 미국, 중국, EU, 일본, 한국 등 전세계 주요 경제대국들이 탄소배출 저감을 목표로 그린뉴딜 정책을 발표했으며, 바 이든의 당선으로 그 움직임은 더욱 거세질 예정이다. 2020년 국제에너지기구(IEA)가 발표한 1990-2018 전세계...",ok,markdown reextract
18,8,2020-12-05T13:36:04,"Equity Research, Roku",Roku,ROKU,NASDAQ,Buy,http://snusmic.com/wp-content/uploads/2020/12/201124_Roku_4팀.pdf,2020-12-05_equity-research-roku.pdf,230.0,,327.62,,USD,rating=Buy; base=327.62,"1 : TV 시장의 게임 체인저, Roku Player! - 4. 투자포인트 2 : 광고의 달인, Roku OneView! - 5. Issue & Risk - 6. Valuation ###### Rating ## Buy 목표주가: $327.62 현재주가: $230.00 상승여력: 42% 12M 주가추이 시가총액 29 Bil USD Balance sheet data 순자산 PBR ROE ROA 1,216 mil USD 23.07 배 N/A N/A 6.50% Earning data N/A PER 12M EPS 당기순이익 - -0.84 USD - -60 mil USD - -56 mil USD 영업이익 -5.76% N/A 영업이익률 EV/EBITDA ###### 주요 주주 FMR LLC 10.6% VANGUARD GROUP 9.0% BLACKR...",ok,markdown reextract
18,9,2020-12-05T13:36:02,"Equity Research, SEA ltd.",SEA ltd.,SE,NYSE,Buy,http://snusmic.com/wp-content/uploads/2020/12/201124_SEA_ltd_3팀.pdf,2020-12-05_equity-research-sea-ltd.pdf,183.11,,290.8,,USD,rating=Buy; base=290.8,"1: 동남아는 Shopeeing 중 - 3. 투자포인트 2: Garena 로 주가 더 Garena? - 4. 투자포인트 3: 씨(어)머니께 잘 보이거라 - 5. Valuation |(단위: 1000$) 2015 2016 2017 2018 2019|1Q20 2Q20 3Q20| |---|---| |Revenue<br><br>Service revenue<br><br>Digital Entertainment 281,963 327,985 365,167 462,464 1,136,017 E-commerce and other services 10,161 17,675 47,444 270,049 822,659<br><br>Sales of goods 10 1,579 94,455 216,702 Total Revenue 292,124 345,670 414,190...",ok,markdown reextract
18,10,2020-12-05T13:35:59,"Equity Research, Bili bili",Bili bili,BILI,NASDAQ,Buy,http://snusmic.com/wp-content/uploads/2020/12/201124_BilibiliUS_BILI_2팀.pdf,2020-12-05_equity-research-bili-bili.pdf,45.9,,72.95,,USD,rating=Buy; base=72.95,– P/MAU Method <Earning Table> Rating ## Buy 목표주가: 72.95(USD) 현재주가: 45.90(USD) 상승여력: 59% 주가 추이 Market Cap 159.45억 USD #### Balance sheet data Net Asset PBR ROE 14.25억 USD 11.18 - -18.43% 6.83% N/A - -0.6 USD Earning data PER 12M EPS Net loss Operating loss - 1.95 억 USD - 2.24 억 USD 주요 주주 Rui Chen 14.22% Tencent entities 12.59% Taobao China Holding Ltd. 7.16% Sony Corporation 5.24% SMIC 2팀 팀장 41기 최현순 팀원 41기 임승민 - 4...,ok,markdown reextract
18,11,2020-12-05T13:35:55,"Equity Research, Chewy",Chewy,CHWY,NYSE,Sell,http://snusmic.com/wp-content/uploads/2020/12/201124_Chewy_1팀.pdf,2020-12-05_equity-research-chewy.pdf,63.36,25.05,38.325,51.6,USD,rating=Sell; bear=25.05; bull=51.6; base=38.325,– EV/Revenue Method - 6. Appendix 적정주가(Bull): 51.60 USD 적정주가(Bear): 25.05 USD 현재주가: 63.36 USD 하락여력(Bull): -18.6% 하락여력(Bear): -60.5% 12M 주가추이 시가총액 26.14B USD Balance sheet data 순자산 (403.97M) 6.50% Earning data PER N/A 12M EPS - 0.65 ###### 주요 주주 Morgan Stanley 16.55% Baillie Gifford&Co 5.67% Vanguard Group 5.36% SMIC 1 팀 - 41 기 조현휘 - 41 기 이정수 - 42 기 서주은 - 42 기 최재원 42 기 최준우 ### 0. Intro – 코로나와 적정 가치 최근 화이자의 신약 발표 이후...,ok,markdown reextract; No explicit Base target; base target uses median scenario value; Non-buy rating: Sell
